eta,risk,strategy,minute_index,utc_day,objective_gain_bps,monetary_gain_bps
0.5,0.0,baseline,3425,20668,0.0,0.0
0.5,0.0,baseline,3455,20668,0.0,0.0
0.5,0.0,baseline,3485,20668,-0.0,-0.0
0.5,0.0,baseline,3515,20668,-0.0,-0.0
0.5,0.0,baseline,3545,20668,0.0,0.0
0.5,0.0,baseline,3575,20668,-0.0,-0.0
0.5,0.0,baseline,3605,20668,0.0,0.0
0.5,0.0,baseline,3635,20668,0.0,0.0
0.5,0.0,baseline,3665,20668,0.0,0.0
0.5,0.0,baseline,3695,20668,-0.0,-0.0
0.5,0.0,baseline,3725,20668,-0.0,-0.0
0.5,0.0,baseline,3755,20668,-0.0,-0.0
0.5,0.0,baseline,3785,20668,-0.0,-0.0
0.5,0.0,baseline,3815,20668,-0.0,-0.0
0.5,0.0,baseline,3845,20668,0.0,0.0
0.5,0.0,baseline,3875,20668,-0.0,-0.0
0.5,0.0,baseline,3905,20668,-0.0,-0.0
0.5,0.0,baseline,3935,20668,-0.0,-0.0
0.5,0.0,baseline,3965,20668,0.0,0.0
0.5,0.0,baseline,3995,20668,-0.0,-0.0
0.5,0.0,baseline,4025,20668,0.0,0.0
0.5,0.0,baseline,4055,20668,-0.0,-0.0
0.5,0.0,baseline,4085,20668,-0.0,-0.0
0.5,0.0,baseline,4115,20668,0.0,0.0
0.5,0.0,baseline,4145,20668,0.0,0.0
0.5,0.0,baseline,4175,20668,0.0,0.0
0.5,0.0,baseline,4205,20668,-0.0,-0.0
0.5,0.0,baseline,4235,20668,0.0,0.0
0.5,0.0,baseline,4265,20668,-0.0,-0.0
0.5,0.0,baseline,4295,20668,-0.0,-0.0
0.5,0.0,baseline,4325,20669,0.0,0.0
0.5,0.0,baseline,4355,20669,-0.0,-0.0
0.5,0.0,baseline,4385,20669,0.0,0.0
0.5,0.0,baseline,4415,20669,0.0,0.0
0.5,0.0,baseline,4445,20669,-0.0,-0.0
0.5,0.0,baseline,4475,20669,-0.0,-0.0
0.5,0.0,baseline,4505,20669,0.0,0.0
0.5,0.0,baseline,4535,20669,0.0,0.0
0.5,0.0,baseline,4565,20669,-0.0,-0.0
0.5,0.0,baseline,4595,20669,0.0,0.0
0.5,0.0,baseline,4625,20669,0.0,0.0
0.5,0.0,baseline,4655,20669,0.0,0.0
0.5,0.0,baseline,4685,20669,0.0,0.0
0.5,0.0,baseline,4715,20669,0.0,0.0
0.5,0.0,baseline,4745,20669,0.0,0.0
0.5,0.0,baseline,4775,20669,-0.0,-0.0
0.5,0.0,baseline,4805,20669,-0.0,-0.0
0.5,0.0,baseline,4835,20669,-0.0,-0.0
0.5,0.0,baseline,4865,20669,-0.0,-0.0
0.5,0.0,baseline,4895,20669,0.0,0.0
0.5,0.0,baseline,4925,20669,0.0,0.0
0.5,0.0,baseline,4955,20669,0.0,0.0
0.5,0.0,baseline,4985,20669,-0.0,-0.0
0.5,0.0,baseline,5015,20669,-0.0,-0.0
0.5,0.0,baseline,5045,20669,-0.0,-0.0
0.5,0.0,baseline,5075,20669,-0.0,-0.0
0.5,0.0,baseline,5105,20669,-0.0,-0.0
0.5,0.0,baseline,5135,20669,-0.0,-0.0
0.5,0.0,baseline,5165,20669,-0.0,-0.0
0.5,0.0,baseline,5195,20669,0.0,0.0
0.5,0.0,baseline,5225,20669,-0.0,-0.0
0.5,0.0,baseline,5255,20669,-0.0,-0.0
0.5,0.0,baseline,5285,20669,-0.0,-0.0
0.5,0.0,baseline,5315,20669,-0.0,-0.0
0.5,0.0,baseline,5345,20669,-0.0,-0.0
0.5,0.0,baseline,5375,20669,-0.0,-0.0
0.5,0.0,baseline,5405,20669,0.0,0.0
0.5,0.0,baseline,5435,20669,0.0,0.0
0.5,0.0,baseline,5465,20669,0.0,0.0
0.5,0.0,baseline,5495,20669,0.0,0.0
0.5,0.0,baseline,5525,20669,0.0,0.0
0.5,0.0,baseline,5555,20669,0.0,0.0
0.5,0.0,baseline,5585,20669,0.0,0.0
0.5,0.0,baseline,5615,20669,0.0,0.0
0.5,0.0,baseline,5645,20669,-0.0,-0.0
0.5,0.0,baseline,5675,20669,0.0,0.0
0.5,0.0,baseline,5705,20669,0.0,0.0
0.5,0.0,baseline,5735,20669,-0.0,-0.0
0.5,0.0,baseline,5765,20670,0.0,0.0
0.5,0.0,baseline,5795,20670,-0.0,-0.0
0.5,0.0,baseline,5825,20670,-0.0,-0.0
0.5,0.0,baseline,5855,20670,0.0,0.0
0.5,0.0,baseline,5885,20670,-0.0,-0.0
0.5,0.0,baseline,5915,20670,-0.0,-0.0
0.5,0.0,baseline,5945,20670,0.0,0.0
0.5,0.0,baseline,5975,20670,0.0,0.0
0.5,0.0,baseline,6005,20670,0.0,0.0
0.5,0.0,baseline,6035,20670,-0.0,-0.0
0.5,0.0,baseline,6065,20670,0.0,0.0
0.5,0.0,baseline,6095,20670,-0.0,-0.0
0.5,0.0,baseline,6125,20670,-0.0,-0.0
0.5,0.0,baseline,6155,20670,-0.0,-0.0
0.5,0.0,baseline,6185,20670,-0.0,-0.0
0.5,0.0,baseline,6215,20670,0.0,0.0
0.5,0.0,baseline,6245,20670,0.0,0.0
0.5,0.0,baseline,6275,20670,-0.0,-0.0
0.5,0.0,baseline,6305,20670,-0.0,-0.0
0.5,0.0,baseline,6335,20670,-0.0,-0.0
0.5,0.0,baseline,6365,20670,-0.0,-0.0
0.5,0.0,baseline,6395,20670,0.0,0.0
0.5,0.0,baseline,6425,20670,0.0,0.0
0.5,0.0,baseline,6455,20670,-0.0,-0.0
0.5,0.0,baseline,6485,20670,0.0,0.0
0.5,0.0,baseline,6515,20670,0.0,0.0
0.5,0.0,baseline,6545,20670,0.0,0.0
0.5,0.0,baseline,6575,20670,-0.0,-0.0
0.5,0.0,baseline,6605,20670,0.0,0.0
0.5,0.0,baseline,6635,20670,-0.0,-0.0
0.5,0.0,baseline,6665,20670,-0.0,-0.0
0.5,0.0,baseline,6695,20670,0.0,0.0
0.5,0.0,baseline,6725,20670,0.0,0.0
0.5,0.0,baseline,6755,20670,0.0,0.0
0.5,0.0,baseline,6785,20670,-0.0,-0.0
0.5,0.0,baseline,6815,20670,-0.0,-0.0
0.5,0.0,baseline,6845,20670,-0.0,-0.0
0.5,0.0,baseline,6875,20670,-0.0,-0.0
0.5,0.0,baseline,6905,20670,-0.0,-0.0
0.5,0.0,baseline,6935,20670,0.0,0.0
0.5,0.0,baseline,6965,20670,-0.0,-0.0
0.5,0.0,baseline,6995,20670,0.0,0.0
0.5,0.0,baseline,7025,20670,0.0,0.0
0.5,0.0,baseline,7055,20670,-0.0,-0.0
0.5,0.0,baseline,7085,20670,0.0,0.0
0.5,0.0,baseline,7115,20670,0.0,0.0
0.5,0.0,baseline,7145,20670,0.0,0.0
0.5,0.0,baseline,7175,20670,0.0,0.0
0.5,0.0,baseline,7205,20671,0.0,0.0
0.5,0.0,baseline,7235,20671,-0.0,-0.0
0.5,0.0,baseline,7265,20671,0.0,0.0
0.5,0.0,baseline,7295,20671,0.0,0.0
0.5,0.0,baseline,7325,20671,0.0,0.0
0.5,0.0,baseline,7355,20671,-0.0,-0.0
0.5,0.0,baseline,7385,20671,-0.0,-0.0
0.5,0.0,baseline,7415,20671,0.0,0.0
0.5,0.0,baseline,7445,20671,0.0,0.0
0.5,0.0,baseline,7475,20671,-0.0,-0.0
0.5,0.0,baseline,7505,20671,-0.0,-0.0
0.5,0.0,baseline,7535,20671,0.0,0.0
0.5,0.0,baseline,7565,20671,0.0,0.0
0.5,0.0,baseline,7595,20671,0.0,0.0
0.5,0.0,baseline,7625,20671,-0.0,-0.0
0.5,0.0,baseline,7655,20671,0.0,0.0
0.5,0.0,baseline,7685,20671,-0.0,-0.0
0.5,0.0,baseline,7715,20671,-0.0,-0.0
0.5,0.0,baseline,7745,20671,0.0,0.0
0.5,0.0,baseline,7775,20671,0.0,0.0
0.5,0.0,baseline,7805,20671,-0.0,-0.0
0.5,0.0,baseline,7835,20671,0.0,0.0
0.5,0.0,baseline,7865,20671,-0.0,-0.0
0.5,0.0,baseline,7895,20671,-0.0,-0.0
0.5,0.0,baseline,7925,20671,0.0,0.0
0.5,0.0,baseline,7955,20671,0.0,0.0
0.5,0.0,baseline,7985,20671,0.0,0.0
0.5,0.0,baseline,8015,20671,0.0,0.0
0.5,0.0,baseline,8045,20671,-0.0,-0.0
0.5,0.0,baseline,8075,20671,0.0,0.0
0.5,0.0,baseline,8105,20671,-0.0,-0.0
0.5,0.0,baseline,8135,20671,0.0,0.0
0.5,0.0,baseline,8165,20671,-0.0,-0.0
0.5,0.0,baseline,8195,20671,0.0,0.0
0.5,0.0,baseline,8225,20671,-0.0,-0.0
0.5,0.0,baseline,8255,20671,-0.0,-0.0
0.5,0.0,baseline,8285,20671,-0.0,-0.0
0.5,0.0,baseline,8315,20671,0.0,0.0
0.5,0.0,baseline,8345,20671,-0.0,-0.0
0.5,0.0,baseline,8375,20671,0.0,0.0
0.5,0.0,baseline,8405,20671,-0.0,-0.0
0.5,0.0,baseline,8435,20671,0.0,0.0
0.5,0.0,baseline,8465,20671,-0.0,-0.0
0.5,0.0,baseline,8495,20671,-0.0,-0.0
0.5,0.0,baseline,8525,20671,0.0,0.0
0.5,0.0,baseline,8555,20671,-0.0,-0.0
0.5,0.0,baseline,8585,20671,0.0,0.0
0.5,0.0,baseline,8615,20671,0.0,0.0
0.5,0.0,baseline,8645,20672,-0.0,-0.0
0.5,0.0,baseline,8675,20672,0.0,0.0
0.5,0.0,baseline,8705,20672,-0.0,-0.0
0.5,0.0,baseline,8735,20672,0.0,0.0
0.5,0.0,baseline,8765,20672,0.0,0.0
0.5,0.0,baseline,8795,20672,-0.0,-0.0
0.5,0.0,baseline,8825,20672,0.0,0.0
0.5,0.0,baseline,8855,20672,0.0,0.0
0.5,0.0,baseline,8885,20672,-0.0,-0.0
0.5,0.0,baseline,8915,20672,-0.0,-0.0
0.5,0.0,baseline,8945,20672,-0.0,-0.0
0.5,0.0,baseline,8975,20672,0.0,0.0
0.5,0.0,baseline,9005,20672,-0.0,-0.0
0.5,0.0,baseline,9035,20672,0.0,0.0
0.5,0.0,baseline,9065,20672,0.0,0.0
0.5,0.0,baseline,9095,20672,-0.0,-0.0
0.5,0.0,baseline,9125,20672,-0.0,-0.0
0.5,0.0,baseline,9155,20672,0.0,0.0
0.5,0.0,baseline,9185,20672,0.0,0.0
0.5,0.0,baseline,9215,20672,-0.0,-0.0
0.5,0.0,baseline,9245,20672,-0.0,-0.0
0.5,0.0,baseline,9275,20672,-0.0,-0.0
0.5,0.0,baseline,9305,20672,-0.0,-0.0
0.5,0.0,baseline,9335,20672,0.0,0.0
0.5,0.0,baseline,9365,20672,0.0,0.0
0.5,0.0,baseline,9395,20672,0.0,0.0
0.5,0.0,baseline,9425,20672,0.0,0.0
0.5,0.0,baseline,9455,20672,-0.0,-0.0
0.5,0.0,baseline,9485,20672,-0.0,-0.0
0.5,0.0,baseline,9515,20672,-0.0,-0.0
0.5,0.0,baseline,9545,20672,-0.0,-0.0
0.5,0.0,baseline,9575,20672,0.0,0.0
0.5,0.0,baseline,9605,20672,-0.0,-0.0
0.5,0.0,baseline,9635,20672,0.0,0.0
0.5,0.0,baseline,9665,20672,0.0,0.0
0.5,0.0,baseline,9695,20672,-0.0,-0.0
0.5,0.0,baseline,9725,20672,-0.0,-0.0
0.5,0.0,baseline,9755,20672,0.0,0.0
0.5,0.0,baseline,9785,20672,0.0,0.0
0.5,0.0,baseline,9815,20672,-0.0,-0.0
0.5,0.0,baseline,9845,20672,-0.0,-0.0
0.5,0.0,baseline,9875,20672,-0.0,-0.0
0.5,0.0,baseline,9905,20672,0.0,0.0
0.5,0.0,baseline,9935,20672,0.0,0.0
0.5,0.0,baseline,9965,20672,-0.0,-0.0
0.5,0.0,baseline,9995,20672,-0.0,-0.0
0.5,0.0,baseline,10025,20672,-0.0,-0.0
0.5,0.0,baseline,10055,20672,-0.0,-0.0
0.5,0.0,baseline,10085,20673,0.0,0.0
0.5,0.0,baseline,10115,20673,-0.0,-0.0
0.5,0.0,baseline,10145,20673,-0.0,-0.0
0.5,0.0,baseline,10175,20673,-0.0,-0.0
0.5,0.0,baseline,10205,20673,-0.0,-0.0
0.5,0.0,baseline,10235,20673,0.0,0.0
0.5,0.0,baseline,10265,20673,0.0,0.0
0.5,0.0,baseline,10295,20673,-0.0,-0.0
0.5,0.0,baseline,10325,20673,-0.0,-0.0
0.5,0.0,baseline,10355,20673,0.0,0.0
0.5,0.0,baseline,10385,20673,0.0,0.0
0.5,0.0,baseline,10415,20673,0.0,0.0
0.5,0.0,baseline,10445,20673,0.0,0.0
0.5,0.0,baseline,10475,20673,-0.0,-0.0
0.5,0.0,baseline,10505,20673,0.0,0.0
0.5,0.0,baseline,10535,20673,-0.0,-0.0
0.5,0.0,baseline,10565,20673,0.0,0.0
0.5,0.0,baseline,10595,20673,-0.0,-0.0
0.5,0.0,baseline,10625,20673,-0.0,-0.0
0.5,0.0,baseline,10655,20673,0.0,0.0
0.5,0.0,baseline,10685,20673,-0.0,-0.0
0.5,0.0,baseline,10715,20673,0.0,0.0
0.5,0.0,baseline,10745,20673,0.0,0.0
0.5,0.0,baseline,10775,20673,0.0,0.0
0.5,0.0,baseline,10805,20673,-0.0,-0.0
0.5,0.0,baseline,10835,20673,-0.0,-0.0
0.5,0.0,baseline,10865,20673,-0.0,-0.0
0.5,0.0,baseline,10895,20673,0.0,0.0
0.5,0.0,baseline,10925,20673,0.0,0.0
0.5,0.0,baseline,10955,20673,-0.0,-0.0
0.5,0.0,baseline,10985,20673,0.0,0.0
0.5,0.0,baseline,11015,20673,0.0,0.0
0.5,0.0,baseline,11045,20673,-0.0,-0.0
0.5,0.0,baseline,11075,20673,-0.0,-0.0
0.5,0.0,baseline,11105,20673,-0.0,-0.0
0.5,0.0,baseline,11135,20673,-0.0,-0.0
0.5,0.0,baseline,11165,20673,0.0,0.0
0.5,0.0,baseline,11195,20673,-0.0,-0.0
0.5,0.0,baseline,11225,20673,0.0,0.0
0.5,0.0,baseline,11255,20673,0.0,0.0
0.5,0.0,baseline,11285,20673,0.0,0.0
0.5,0.0,baseline,11315,20673,0.0,0.0
0.5,0.0,baseline,11345,20673,0.0,0.0
0.5,0.0,baseline,11375,20673,-0.0,-0.0
0.5,0.0,baseline,11405,20673,0.0,0.0
0.5,0.0,baseline,11435,20673,0.0,0.0
0.5,0.0,baseline,11465,20673,-0.0,-0.0
0.5,0.0,baseline,11495,20673,-0.0,-0.0
0.5,0.0,baseline,11525,20674,-0.0,-0.0
0.5,0.0,baseline,11555,20674,-0.0,-0.0
0.5,0.0,baseline,11585,20674,0.0,0.0
0.5,0.0,baseline,11615,20674,0.0,0.0
0.5,0.0,baseline,11645,20674,-0.0,-0.0
0.5,0.0,baseline,11675,20674,-0.0,-0.0
0.5,0.0,baseline,11705,20674,0.0,0.0
0.5,0.0,baseline,11735,20674,0.0,0.0
0.5,0.0,baseline,11765,20674,0.0,0.0
0.5,0.0,baseline,11795,20674,0.0,0.0
0.5,0.0,baseline,11825,20674,-0.0,-0.0
0.5,0.0,baseline,11855,20674,-0.0,-0.0
0.5,0.0,baseline,11885,20674,-0.0,-0.0
0.5,0.0,baseline,11915,20674,0.0,0.0
0.5,0.0,baseline,11945,20674,0.0,0.0
0.5,0.0,baseline,11975,20674,0.0,0.0
0.5,0.0,baseline,12005,20674,0.0,0.0
0.5,0.0,baseline,12035,20674,-0.0,-0.0
0.5,0.0,baseline,12065,20674,-0.0,-0.0
0.5,0.0,baseline,12095,20674,0.0,0.0
0.5,0.0,baseline,12125,20674,0.0,0.0
0.5,0.0,baseline,12155,20674,-0.0,-0.0
0.5,0.0,baseline,12185,20674,-0.0,-0.0
0.5,0.0,baseline,12215,20674,-0.0,-0.0
0.5,0.0,baseline,12245,20674,-0.0,-0.0
0.5,0.0,baseline,12275,20674,-0.0,-0.0
0.5,0.0,baseline,12305,20674,0.0,0.0
0.5,0.0,baseline,12335,20674,0.0,0.0
0.5,0.0,baseline,12365,20674,0.0,0.0
0.5,0.0,baseline,12395,20674,-0.0,-0.0
0.5,0.0,baseline,12425,20674,0.0,0.0
0.5,0.0,baseline,12455,20674,-0.0,-0.0
0.5,0.0,baseline,12485,20674,-0.0,-0.0
0.5,0.0,baseline,12515,20674,0.0,0.0
0.5,0.0,baseline,12545,20674,0.0,0.0
0.5,0.0,baseline,12575,20674,0.0,0.0
0.5,0.0,baseline,12605,20674,-0.0,-0.0
0.5,0.0,baseline,12635,20674,-0.0,-0.0
0.5,0.0,baseline,12665,20674,-0.0,-0.0
0.5,0.0,baseline,12695,20674,0.0,0.0
0.5,0.0,baseline,12725,20674,0.0,0.0
0.5,0.0,baseline,12755,20674,0.0,0.0
0.5,0.0,baseline,12785,20674,-0.0,-0.0
0.5,0.0,baseline,12815,20674,-0.0,-0.0
0.5,0.0,baseline,12845,20674,-0.0,-0.0
0.5,0.0,baseline,12875,20674,0.0,0.0
0.5,0.0,baseline,12905,20674,-0.0,-0.0
0.5,0.0,baseline,12935,20674,-0.0,-0.0
0.5,0.0,baseline,12965,20675,0.0,0.0
0.5,0.0,baseline,12995,20675,-0.0,-0.0
0.5,0.0,baseline,13025,20675,-0.0,-0.0
0.5,0.0,baseline,13055,20675,-0.0,-0.0
0.5,0.0,baseline,13085,20675,0.0,0.0
0.5,0.0,baseline,13115,20675,0.0,0.0
0.5,0.0,baseline,13145,20675,-0.0,-0.0
0.5,0.0,baseline,13175,20675,-0.0,-0.0
0.5,0.0,baseline,13205,20675,0.0,0.0
0.5,0.0,baseline,13235,20675,0.0,0.0
0.5,0.0,baseline,13265,20675,-0.0,-0.0
0.5,0.0,baseline,13295,20675,0.0,0.0
0.5,0.0,baseline,13325,20675,0.0,0.0
0.5,0.0,baseline,13355,20675,-0.0,-0.0
0.5,0.0,baseline,13385,20675,0.0,0.0
0.5,0.0,baseline,13415,20675,0.0,0.0
0.5,0.0,baseline,13445,20675,0.0,0.0
0.5,0.0,baseline,13475,20675,0.0,0.0
0.5,0.0,baseline,13505,20675,0.0,0.0
0.5,0.0,baseline,13535,20675,0.0,0.0
0.5,0.0,baseline,13565,20675,-0.0,-0.0
0.5,0.0,baseline,13595,20675,0.0,0.0
0.5,0.0,baseline,13625,20675,0.0,0.0
0.5,0.0,baseline,13655,20675,0.0,0.0
0.5,0.0,baseline,13685,20675,-0.0,-0.0
0.5,0.0,baseline,13715,20675,-0.0,-0.0
0.5,0.0,baseline,13745,20675,0.0,0.0
0.5,0.0,baseline,13775,20675,0.0,0.0
0.5,0.0,baseline,13805,20675,0.0,0.0
0.5,0.0,baseline,13835,20675,-0.0,-0.0
0.5,0.0,baseline,13865,20675,-0.0,-0.0
0.5,0.0,baseline,13895,20675,0.0,0.0
0.5,0.0,baseline,13925,20675,-0.0,-0.0
0.5,0.0,baseline,13955,20675,0.0,0.0
0.5,0.0,baseline,13985,20675,0.0,0.0
0.5,0.0,baseline,14015,20675,-0.0,-0.0
0.5,0.0,baseline,14045,20675,-0.0,-0.0
0.5,0.0,baseline,14075,20675,0.0,0.0
0.5,0.0,baseline,14105,20675,0.0,0.0
0.5,0.0,baseline,14135,20675,0.0,0.0
0.5,0.0,baseline,14165,20675,0.0,0.0
0.5,0.0,baseline,14195,20675,-0.0,-0.0
0.5,0.0,baseline,14225,20675,0.0,0.0
0.5,0.0,baseline,14255,20675,0.0,0.0
0.5,0.0,baseline,14285,20675,-0.0,-0.0
0.5,0.0,baseline,14315,20675,-0.0,-0.0
0.5,0.0,baseline,14345,20675,0.0,0.0
0.5,0.0,baseline,14375,20675,-0.0,-0.0
0.5,0.0,baseline,14405,20676,-0.0,-0.0
0.5,0.0,baseline,14435,20676,0.0,0.0
0.5,0.0,baseline,14465,20676,0.0,0.0
0.5,0.0,baseline,14495,20676,0.0,0.0
0.5,0.0,baseline,14525,20676,-0.0,-0.0
0.5,0.0,baseline,14555,20676,-0.0,-0.0
0.5,0.0,baseline,14585,20676,0.0,0.0
0.5,0.0,baseline,14615,20676,-0.0,-0.0
0.5,0.0,baseline,14645,20676,0.0,0.0
0.5,0.0,baseline,14675,20676,-0.0,-0.0
0.5,0.0,baseline,14705,20676,0.0,0.0
0.5,0.0,baseline,14735,20676,0.0,0.0
0.5,0.0,baseline,14765,20676,-0.0,-0.0
0.5,0.0,baseline,14795,20676,-0.0,-0.0
0.5,0.0,baseline,14825,20676,-0.0,-0.0
0.5,0.0,baseline,14855,20676,0.0,0.0
0.5,0.0,baseline,14885,20676,0.0,0.0
0.5,0.0,baseline,14915,20676,0.0,0.0
0.5,0.0,baseline,14945,20676,-0.0,-0.0
0.5,0.0,baseline,14975,20676,0.0,0.0
0.5,0.0,baseline,15005,20676,-0.0,-0.0
0.5,0.0,baseline,15035,20676,-0.0,-0.0
0.5,0.0,baseline,15065,20676,-0.0,-0.0
0.5,0.0,baseline,15095,20676,0.0,0.0
0.5,0.0,baseline,15125,20676,-0.0,-0.0
0.5,0.0,baseline,15155,20676,-0.0,-0.0
0.5,0.0,baseline,15185,20676,0.0,0.0
0.5,0.0,baseline,15215,20676,0.0,0.0
0.5,0.0,baseline,15245,20676,0.0,0.0
0.5,0.0,baseline,15275,20676,-0.0,-0.0
0.5,0.0,baseline,15305,20676,-0.0,-0.0
0.5,0.0,baseline,15335,20676,-0.0,-0.0
0.5,0.0,baseline,15365,20676,0.0,0.0
0.5,0.0,baseline,15395,20676,0.0,0.0
0.5,0.0,baseline,15425,20676,0.0,0.0
0.5,0.0,baseline,15455,20676,0.0,0.0
0.5,0.0,baseline,15485,20676,-0.0,-0.0
0.5,0.0,baseline,15515,20676,0.0,0.0
0.5,0.0,baseline,15545,20676,0.0,0.0
0.5,0.0,baseline,15575,20676,0.0,0.0
0.5,0.0,baseline,15605,20676,-0.0,-0.0
0.5,0.0,baseline,15635,20676,0.0,0.0
0.5,0.0,baseline,15665,20676,-0.0,-0.0
0.5,0.0,baseline,15695,20676,-0.0,-0.0
0.5,0.0,baseline,15725,20676,0.0,0.0
0.5,0.0,baseline,15755,20676,0.0,0.0
0.5,0.0,baseline,15785,20676,0.0,0.0
0.5,0.0,baseline,15815,20676,0.0,0.0
0.5,0.0,baseline,15845,20677,-0.0,-0.0
0.5,0.0,baseline,15875,20677,0.0,0.0
0.5,0.0,baseline,15905,20677,-0.0,-0.0
0.5,0.0,baseline,15935,20677,-0.0,-0.0
0.5,0.0,baseline,15965,20677,0.0,0.0
0.5,0.0,baseline,15995,20677,0.0,0.0
0.5,0.0,baseline,16025,20677,-0.0,-0.0
0.5,0.0,baseline,16055,20677,-0.0,-0.0
0.5,0.0,baseline,16085,20677,-0.0,-0.0
0.5,0.0,baseline,16115,20677,-0.0,-0.0
0.5,0.0,baseline,16145,20677,-0.0,-0.0
0.5,0.0,baseline,16175,20677,-0.0,-0.0
0.5,0.0,baseline,16205,20677,0.0,0.0
0.5,0.0,baseline,16235,20677,0.0,0.0
0.5,0.0,baseline,16265,20677,-0.0,-0.0
0.5,0.0,baseline,16295,20677,-0.0,-0.0
0.5,0.0,baseline,16325,20677,0.0,0.0
0.5,0.0,baseline,16355,20677,-0.0,-0.0
0.5,0.0,baseline,16385,20677,0.0,0.0
0.5,0.0,baseline,16415,20677,0.0,0.0
0.5,0.0,baseline,16445,20677,0.0,0.0
0.5,0.0,baseline,16475,20677,-0.0,-0.0
0.5,0.0,baseline,16505,20677,0.0,0.0
0.5,0.0,baseline,16535,20677,-0.0,-0.0
0.5,0.0,baseline,16565,20677,-0.0,-0.0
0.5,0.0,baseline,16595,20677,-0.0,-0.0
0.5,0.0,baseline,16625,20677,0.0,0.0
0.5,0.0,baseline,16655,20677,0.0,0.0
0.5,0.0,baseline,16685,20677,-0.0,-0.0
0.5,0.0,baseline,16715,20677,0.0,0.0
0.5,0.0,baseline,16745,20677,0.0,0.0
0.5,0.0,baseline,16775,20677,0.0,0.0
0.5,0.0,baseline,16805,20677,0.0,0.0
0.5,0.0,baseline,16835,20677,-0.0,-0.0
0.5,0.0,baseline,16865,20677,0.0,0.0
0.5,0.0,baseline,16895,20677,-0.0,-0.0
0.5,0.0,baseline,16925,20677,-0.0,-0.0
0.5,0.0,baseline,16955,20677,-0.0,-0.0
0.5,0.0,baseline,16985,20677,-0.0,-0.0
0.5,0.0,baseline,17015,20677,-0.0,-0.0
0.5,0.0,baseline,17045,20677,-0.0,-0.0
0.5,0.0,baseline,17075,20677,0.0,0.0
0.5,0.0,baseline,17105,20677,-0.0,-0.0
0.5,0.0,baseline,17135,20677,-0.0,-0.0
0.5,0.0,baseline,17165,20677,0.0,0.0
0.5,0.0,baseline,17195,20677,0.0,0.0
0.5,0.0,baseline,17225,20677,-0.0,-0.0
0.5,0.0,baseline,17255,20677,-0.0,-0.0
0.5,0.0,baseline,17285,20678,-0.0,-0.0
0.5,0.0,baseline,17315,20678,-0.0,-0.0
0.5,0.0,baseline,17345,20678,0.0,0.0
0.5,0.0,baseline,17375,20678,-0.0,-0.0
0.5,0.0,baseline,17405,20678,-0.0,-0.0
0.5,0.0,baseline,17435,20678,0.0,0.0
0.5,0.0,baseline,17465,20678,-0.0,-0.0
0.5,0.0,baseline,17495,20678,0.0,0.0
0.5,0.0,baseline,17525,20678,-0.0,-0.0
0.5,0.0,baseline,17555,20678,0.0,0.0
0.5,0.0,baseline,17585,20678,0.0,0.0
0.5,0.0,baseline,17615,20678,0.0,0.0
0.5,0.0,baseline,17645,20678,0.0,0.0
0.5,0.0,baseline,17675,20678,0.0,0.0
0.5,0.0,baseline,17705,20678,-0.0,-0.0
0.5,0.0,baseline,17735,20678,-0.0,-0.0
0.5,0.0,baseline,17765,20678,-0.0,-0.0
0.5,0.0,baseline,17795,20678,0.0,0.0
0.5,0.0,baseline,17825,20678,0.0,0.0
0.5,0.0,baseline,17855,20678,0.0,0.0
0.5,0.0,baseline,17885,20678,0.0,0.0
0.5,0.0,baseline,17915,20678,-0.0,-0.0
0.5,0.0,baseline,17945,20678,0.0,0.0
0.5,0.0,baseline,17975,20678,-0.0,-0.0
0.5,0.0,baseline,18005,20678,-0.0,-0.0
0.5,0.0,baseline,18035,20678,-0.0,-0.0
0.5,0.0,baseline,18065,20678,-0.0,-0.0
0.5,0.0,baseline,18095,20678,0.0,0.0
0.5,0.0,baseline,18125,20678,-0.0,-0.0
0.5,0.0,baseline,18155,20678,-0.0,-0.0
0.5,0.0,baseline,18185,20678,-0.0,-0.0
0.5,0.0,baseline,18215,20678,-0.0,-0.0
0.5,0.0,baseline,18245,20678,0.0,0.0
0.5,0.0,baseline,18275,20678,-0.0,-0.0
0.5,0.0,baseline,18305,20678,0.0,0.0
0.5,0.0,baseline,18335,20678,-0.0,-0.0
0.5,0.0,baseline,18365,20678,0.0,0.0
0.5,0.0,baseline,18395,20678,0.0,0.0
0.5,0.0,baseline,18425,20678,-0.0,-0.0
0.5,0.0,baseline,18455,20678,-0.0,-0.0
0.5,0.0,baseline,18485,20678,-0.0,-0.0
0.5,0.0,baseline,18515,20678,0.0,0.0
0.5,0.0,baseline,18545,20678,-0.0,-0.0
0.5,0.0,baseline,18575,20678,-0.0,-0.0
0.5,0.0,baseline,18605,20678,0.0,0.0
0.5,0.0,baseline,18635,20678,0.0,0.0
0.5,0.0,baseline,18665,20678,0.0,0.0
0.5,0.0,baseline,18695,20678,-0.0,-0.0
0.5,0.0,baseline,18725,20679,-0.0,-0.0
0.5,0.0,baseline,18755,20679,-0.0,-0.0
0.5,0.0,baseline,18785,20679,0.0,0.0
0.5,0.0,baseline,18815,20679,0.0,0.0
0.5,0.0,baseline,18845,20679,0.0,0.0
0.5,0.0,baseline,18875,20679,-0.0,-0.0
0.5,0.0,baseline,18905,20679,-0.0,-0.0
